taxon_id,disease,p_value,auc,auc_effect,mean_health,mean_disease,effect_direction,n_health,n_disease
1689,D015179,0.1560162615557807,0.5356222222222222,0.03562222222222222,0.004574518156661682,0.00538411092153054,increased,500,180
1735,D015179,0.00011556536477528479,0.5968111111111112,0.09681111111111118,0.0043849621554516134,0.00603534498877028,increased,500,180
1747,D015179,2.2316843535860283e-16,0.29386666666666666,0.20613333333333334,0.004509040674204044,0.0019134888215012913,decreased,500,180
2111,D015179,0.0680985500135876,0.545811111111111,0.045811111111111025,0.004192364868505315,0.0052355602756013475,increased,500,180
2145,D015179,0.028120821600358423,0.5551333333333334,0.05513333333333337,0.004337802557368905,0.005755075269266849,increased,500,180
2173,D015179,0.015131042011789237,0.561,0.061000000000000054,0.004586422822328314,0.00551896367810097,increased,500,180
2724,D015179,2.2516493974838706e-22,0.2556777777777778,0.24432222222222222,0.004833125050696788,0.001778284515077782,decreased,500,180
28026,D015179,0.0011521268206528604,0.5816222222222223,0.08162222222222226,0.004325803606402568,0.005620341572121587,increased,500,180
28111,D015179,0.0008249627401670241,0.5839777777777778,0.08397777777777782,0.004347138047383764,0.005586042401624229,increased,500,180
28116,D015179,0.03763744613423557,0.5522,0.052200000000000024,0.004304565644493325,0.005531259628594718,increased,500,180
28117,D015179,3.5618009870140096e-20,0.2689666666666667,0.2310333333333333,0.004571755761382999,0.0016119407379143508,decreased,500,180
28118,D015179,0.008359501868591699,0.5662222222222222,0.06622222222222218,0.0042960325849556915,0.005684892126375818,increased,500,180
28123,D015179,0.000395670156787835,0.5889666666666667,0.08896666666666675,0.00440653364253026,0.005811948667824936,increased,500,180
28124,D015179,4.3057856758185787e-07,0.6269333333333333,0.12693333333333334,0.004275924505167828,0.0065212471718785955,increased,500,180
28126,D015179,1.10196201390532e-20,0.26582222222222224,0.23417777777777776,0.004536870228769186,0.0015629145728440258,decreased,500,180
28131,D015179,0.06488701173493812,0.5463555555555556,0.046355555555555594,0.004725689128504567,0.005813427360259994,increased,500,180
28133,D015179,0.16960790531917047,0.5344888888888888,0.03448888888888879,0.00431848710206966,0.005359847903956329,increased,500,180
28135,D015179,0.028025862952044234,0.5551666666666666,0.055166666666666586,0.004289301647512313,0.005183603406534001,increased,500,180
28137,D015179,5.423160810499581e-22,0.25793333333333335,0.24206666666666665,0.004761302008962434,0.0018186453174549502,decreased,500,180
29348,D015179,0.011634730064205264,0.5633555555555555,0.0633555555555555,0.004574660133363416,0.005549294197382183,increased,500,180
29361,D015179,0.08369051190245612,0.5434333333333333,0.043433333333333324,0.004284652171391905,0.005098327209022654,increased,500,180
29385,D015179,0.03874976154083295,0.5519000000000001,0.05190000000000006,0.005035975983415667,0.005866925974992469,increased,500,180
29466,D015179,3.819982622729198e-20,0.26915555555555554,0.23084444444444446,0.00448286196103752,0.0016153530970907264,decreased,500,180
33038,D015179,0.028025862952044234,0.5551666666666666,0.055166666666666586,0.004478032010462739,0.00542080463251546,increased,500,180
33039,D015179,0.09643146592723785,0.5417444444444444,0.04174444444444436,0.004562908289664677,0.005304340461310388,increased,500,180
33043,D015179,0.08361143986833146,0.5434444444444444,0.0434444444444444,0.004570153796648057,0.006070977031863241,increased,500,180
33970,D015179,1.0904950599208595e-25,0.2368888888888889,0.2631111111111111,0.004834439197391919,0.0015057918902031341,decreased,500,180
34059,D015179,0.46614346909239224,0.5183,0.018299999999999983,0.004591109973046356,0.004951682580612732,increased,500,180
35701,D015179,0.0004388918159282782,0.5882777777777778,0.08827777777777779,0.004452514569414747,0.006113287164976417,increased,500,180
37734,D015179,0.005591471197544597,0.5695777777777777,0.06957777777777774,0.004136088782400326,0.005543925673918978,increased,500,180
37915,D015179,3.8792914936460737e-19,0.2755,0.22449999999999998,0.004543966216262887,0.0016817028696019026,decreased,500,180
38284,D015179,0.15874475519325637,0.5353888888888889,0.035388888888888914,0.004564138652029528,0.0052353943383035475,increased,500,180
38304,D015179,0.12209663836581978,0.5388222222222223,0.03882222222222231,0.0048988985514301685,0.005674871234173355,increased,500,180
39483,D015179,0.01271629659688586,0.5625666666666667,0.06256666666666666,0.004370586610358088,0.005791924934019166,increased,500,180
39485,D015179,6.305523641470216e-22,0.25832222222222223,0.24167777777777777,0.004331383417285777,0.0015105275364535012,decreased,500,180
39486,D015179,0.005760897924126864,0.5693333333333334,0.06933333333333336,0.004669206942304227,0.0060159886685665406,increased,500,180
39488,D015179,0.00827266872739292,0.5663111111111112,0.06631111111111121,0.004817059755453815,0.005783104326645661,increased,500,180
39490,D015179,0.4748508268874333,0.5179444444444445,0.01794444444444454,0.004633692624441611,0.005154895559851803,increased,500,180
39491,D015179,2.379123580153395e-18,0.2805888888888889,0.2194111111111111,0.004655056619631006,0.0018549093731739586,decreased,500,180
39492,D015179,0.1949650163171046,0.5325444444444444,0.032544444444444376,0.004743883446071266,0.0053350720586503985,increased,500,180
39496,D015179,0.005054068802093866,0.5704,0.07040000000000002,0.004573890775524153,0.006078994344947268,increased,500,180
40518,D015179,0.15421713054701883,0.5357777777777778,0.0357777777777778,0.00469269194061051,0.0050577239044497365,increased,500,180
40519,D015179,7.211766523234381e-20,0.2708777777777778,0.22912222222222223,0.004423218361692113,0.0016161090850728194,decreased,500,180
40520,D015179,0.7624879050296115,0.5075888888888889,0.007588888888888867,0.004748398890762275,0.005543483113821959,increased,500,180
40545,D015179,0.44187308109429246,0.5193111111111111,0.019311111111111057,0.0044455688315050155,0.005056782271676449,increased,500,180
45851,D015179,0.26482678346396027,0.528,0.028000000000000025,0.004643920301249004,0.0050320042240760325,increased,500,180
46228,D015179,1.5186639754714577e-20,0.2666777777777778,0.2333222222222222,0.004315235710242794,0.0016045196589417837,decreased,500,180
46503,D015179,0.0016674881351813715,0.5789444444444445,0.07894444444444448,0.004467274493597998,0.006369582062440733,increased,500,180
46506,D015179,0.059373602828879296,0.5473444444444444,0.04734444444444441,0.004650099007240515,0.006142967808369987,increased,500,180
47678,D015179,0.7233495504348265,0.5088888888888888,0.008888888888888835,0.004788349079757057,0.004752810485796235,decreased,500,180
47770,D015179,4.985063422737537e-23,0.2518555555555556,0.2481444444444444,0.0045845774494511745,0.0015646082821083134,decreased,500,180
48296,D015179,0.0031143119541728113,0.5742333333333334,0.07423333333333337,0.00420030855330243,0.005664017429811426,increased,500,180
51664,D015179,0.1312203950700834,0.5379,0.037900000000000045,0.004812796392820438,0.005695892476973794,increased,500,180
52226,D015179,0.441610454815899,0.5193222222222222,0.01932222222222224,0.004921602928412309,0.0052408221774069745,increased,500,180
53345,D015179,3.4398823780085386e-19,0.27516666666666667,0.22483333333333333,0.00440588281277979,0.0016971786404325637,decreased,500,180
54291,D015179,0.2282499966840288,0.5302555555555556,0.03025555555555559,0.005157074385125418,0.005650066992219468,increased,500,180
55206,D015179,0.7628252171499413,0.4924222222222222,0.007577777777777794,0.00507777279020803,0.00506858248974095,decreased,500,180
74426,D015179,0.04023311634773044,0.5515111111111111,0.05151111111111106,0.004806586550908392,0.005511570846021257,increased,500,180
78345,D015179,3.376078310428359e-20,0.26882222222222224,0.23117777777777776,0.004552659183819909,0.001694909249978206,decreased,500,180
83771,D015179,0.0024806375579034846,0.5759777777777777,0.0759777777777777,0.004292863211979711,0.005739053471066533,increased,500,180
84980,D015179,0.0054191624382898245,0.5698333333333334,0.06983333333333341,0.004659501079105193,0.0064541152765789115,increased,500,180
88431,D015179,0.0014190931585610553,0.5801222222222222,0.0801222222222222,0.004448688975738017,0.006072638531877624,increased,500,180
89014,D015179,5.127542691632046e-22,0.2577888888888889,0.2422111111111111,0.004545576724427493,0.001710020629924743,decreased,500,180
89524,D015179,0.36202495588277694,0.4771111111111111,0.022888888888888903,0.004523113951609485,0.004274294099101647,decreased,500,180
93220,D015179,0.0013996581511158941,0.5802222222222222,0.0802222222222222,0.004457976029203548,0.0061466630773041354,increased,500,180
97478,D015179,0.00023760990335644245,0.5922888888888889,0.09228888888888886,0.00455655934687283,0.006195299905126817,increased,500,180
100884,D015179,3.4463489358556433e-20,0.26887777777777777,0.23112222222222223,0.004277358625613699,0.0015189383524082023,decreased,500,180
100886,D015179,0.12424845570262948,0.5386,0.03859999999999997,0.004762920793035776,0.005524321718495769,increased,500,180
103892,D015179,0.05537172004524113,0.5481111111111111,0.048111111111111104,0.004587736776757244,0.005576583962943363,increased,500,180
122355,D015179,0.04612284968730258,0.5500777777777778,0.05007777777777778,0.0042886242615685355,0.005424704554815894,increased,500,180
146939,D015179,2.947561204452759e-22,0.2563666666666667,0.2436333333333333,0.004352052501322046,0.0015460752400658668,decreased,500,180
147207,D015179,0.09616577825798198,0.5417777777777777,0.04177777777777769,0.0045035946569988725,0.0052760634167918685,increased,500,180
150055,D015179,0.0005205640330241158,0.5871333333333334,0.0871333333333334,0.004228046829367285,0.005982328322784879,increased,500,180
156456,D015179,0.44056084394851847,0.5193666666666666,0.019366666666666643,0.00470705146023221,0.005558263332084379,increased,500,180
158787,D015179,1.4220791389758002e-18,0.27913333333333334,0.22086666666666666,0.004259358240466745,0.0016072576959250003,decreased,500,180
158847,D015179,0.1496632177207247,0.5361777777777779,0.036177777777777864,0.004518205573065405,0.0053069672845981655,increased,500,180
165179,D015179,0.02938074006512168,0.5547,0.05469999999999997,0.004418890864755447,0.00551751554112039,increased,500,180
166486,D015179,0.11008677065945198,0.5401222222222223,0.04012222222222228,0.00465086765880582,0.0054015535484847645,increased,500,180
179995,D015179,7.889497579456326e-20,0.27112222222222226,0.22887777777777774,0.004336100519572609,0.001782876814139726,decreased,500,180
187326,D015179,0.10205496826234972,0.5410555555555555,0.04105555555555551,0.004180751293126817,0.00538331886769455,increased,500,180
187327,D015179,0.00419836176594341,0.5718888888888889,0.07188888888888889,0.004491455212770706,0.005967743027923899,increased,500,180
188913,D015179,0.5624480171637372,0.48545555555555553,0.014544444444444471,0.004437814075180927,0.004851342204339897,increased,500,180
197614,D015179,2.3672735919996304e-23,0.24998888888888887,0.25001111111111113,0.00448842941490833,0.0015262565912917765,decreased,500,180
204516,D015179,0.18116348665243776,0.5335777777777778,0.03357777777777782,0.0049478452015084195,0.005862549348128751,increased,500,180
208479,D015179,0.28207296887389566,0.5270111111111111,0.027011111111111097,0.004683415153388849,0.005290777494267678,increased,500,180
216816,D015179,0.018308700692994586,0.5592444444444444,0.05924444444444443,0.004306574046270948,0.005257517890335398,increased,500,180
218538,D015179,1.2847707030930727e-21,0.26016666666666666,0.23983333333333334,0.004632314996920224,0.0016296210966779442,decreased,500,180
228603,D015179,0.024475648184844642,0.5564888888888889,0.05648888888888892,0.00476274824396053,0.0057606372892196065,increased,500,180
234908,D015179,0.009940237373326853,0.5647333333333333,0.06473333333333331,0.004564284612035386,0.0054096999244185795,increased,500,180
237258,D015179,0.06217264334978923,0.5468333333333333,0.04683333333333328,0.004420089209821514,0.005727375165533367,increased,500,180
239935,D015179,5.475354050439494e-18,0.2829666666666667,0.2170333333333333,0.0046815157810101374,0.0017321687744898569,decreased,500,180
246787,D015179,0.05218409784897455,0.5487555555555556,0.04875555555555555,0.0048865302071866715,0.005983254590232332,increased,500,180
281920,D015179,0.9425027493461721,0.4981888888888889,0.0018111111111110967,0.004606538294393351,0.00458304335503343,decreased,500,180
291644,D015179,0.9752904704690478,0.49922222222222223,0.0007777777777777661,0.004678119371016054,0.005084143062026528,increased,500,180
301301,D015179,1.0175531555632e-23,0.24788888888888885,0.2521111111111112,0.004646977970466476,0.001549663103565765,decreased,500,180
301302,D015179,0.007007522245222701,0.567711111111111,0.06771111111111106,0.004356717100525884,0.006070118310898667,increased,500,180
308994,D015179,0.03162361418694623,0.5539666666666667,0.05396666666666672,0.004799830096924092,0.005702109531060341,increased,500,180
310297,D015179,0.07355073346783023,0.5449333333333334,0.04493333333333338,0.004654367455667538,0.0056161815492578706,increased,500,180
310298,D015179,1.1837197800017537e-17,0.28518888888888894,0.21481111111111106,0.0042165684351892115,0.0016311257871228653,decreased,500,180
322095,D015179,0.01169342111293037,0.5633111111111111,0.0633111111111111,0.004568934352824177,0.005902431058318166,increased,500,180
328812,D015179,0.0003540505205949032,0.5897,0.0897,0.004378018391587516,0.005803459580128567,increased,500,180
328813,D015179,0.2775447691075854,0.5272666666666668,0.027266666666666772,0.0047921616937277225,0.005702344736238474,increased,500,180
328814,D015179,8.867784074861356e-21,0.2652444444444444,0.2347555555555556,0.00428186775155622,0.0016350054819186746,decreased,500,180
329854,D015179,0.11028392274111343,0.5401,0.040100000000000025,0.004485344652535701,0.0053637188072184205,increased,500,180
338188,D015179,0.014040766578555216,0.5616777777777777,0.06167777777777772,0.004571450457104985,0.005777045640005618,increased,500,180
349096,D015179,0.20824011992120117,0.5316000000000001,0.03160000000000007,0.004807347852984111,0.00583099000033813,increased,500,180
351091,D015179,2.443118650440557e-14,0.3085333333333333,0.19146666666666667,0.004381298424834553,0.0019061923819066323,decreased,500,180
357276,D015179,0.005784356775680646,0.5693,0.06930000000000003,0.0047149384044415845,0.006415013918708369,increased,500,180
360807,D015179,0.017940816417890845,0.5594333333333333,0.05943333333333334,0.004672489367520575,0.005843800235782705,increased,500,180
363265,D015179,0.4027421848530849,0.5210111111111111,0.02101111111111109,0.004759434590710267,0.0054308338182950675,increased,500,180
367282,D015179,8.020254396297037e-24,0.2473,0.25270000000000004,0.0049173105412566665,0.0017099277869886379,decreased,500,180
371601,D015179,0.11653511376072852,0.5394111111111112,0.039411111111111174,0.004909574559898109,0.005654290570591616,increased,500,180
384638,D015179,0.25288333240879446,0.5287111111111111,0.02871111111111113,0.004720190184030375,0.005578782296974932,increased,500,180
387090,D015179,0.05492262664134817,0.5481999999999999,0.04819999999999991,0.004390803189894524,0.005465071809520518,increased,500,180
397865,D015179,5.784097122353233e-19,0.27661111111111114,0.22338888888888886,0.004347808213148565,0.0016000011561245408,decreased,500,180
410072,D015179,0.07012851905137778,0.5454777777777777,0.04547777777777773,0.0046664726787103115,0.00596324906506964,increased,500,180
411484,D015179,0.21634882182846837,0.5310444444444444,0.03104444444444443,0.0044882589343467226,0.0050232507769757614,increased,500,180
411489,D015179,5.909116531994464e-05,0.6008555555555556,0.10085555555555559,0.004325266754650899,0.005889390386915638,increased,500,180
413889,D015179,3.0384206301777233e-22,0.2564444444444445,0.24355555555555553,0.004940875501617341,0.0017714750798034486,decreased,500,180
426421,D015179,0.0026336143979388956,0.5755222222222223,0.07552222222222227,0.004400464264203653,0.005510903717829812,increased,500,180
437897,D015179,0.12511742188778732,0.538511111111111,0.03851111111111105,0.00455199169684672,0.005557714486398493,increased,500,180
437898,D015179,0.006841730721925782,0.5679111111111111,0.06791111111111114,0.004300166759101809,0.005284891576777125,increased,500,180
454154,D015179,3.5953474015818946e-14,0.3097888888888889,0.1902111111111111,0.0041582486944310385,0.0018408481704777018,decreased,500,180
457392,D015179,0.0017499881423064564,0.5785888888888889,0.07858888888888893,0.004619197302290493,0.005658591973487274,increased,500,180
457394,D015179,0.5234350507842298,0.5160222222222222,0.01602222222222216,0.0045596566213290946,0.005023719049158233,increased,500,180
457402,D015179,0.0025467682837466378,0.5757777777777778,0.07577777777777783,0.004536668715751375,0.005760331556333212,increased,500,180
457412,D015179,2.3866735462542292e-20,0.2678888888888889,0.2321111111111111,0.004443414268328115,0.0016838250223058732,decreased,500,180
457415,D015179,0.02364469019164437,0.5568222222222223,0.05682222222222233,0.004358638884030584,0.005503882393360918,increased,500,180
469586,D015179,0.014550135375673023,0.5613555555555556,0.06135555555555561,0.004391543084519178,0.005614835611303019,increased,500,180
469588,D015179,0.05650785737831678,0.5478888888888889,0.04788888888888887,0.004276864109974753,0.005033345779652664,increased,500,180
469592,D015179,1.1709883400706282e-19,0.2722,0.2278,0.004864872735431831,0.0018441583577392818,decreased,500,180
469596,D015179,0.16390755264965928,0.5349555555555556,0.03495555555555563,0.00481931080070916,0.00544878517997252,increased,500,180
487173,D015179,0.02971151282048676,0.5545888888888889,0.05458888888888891,0.004553162163009203,0.005798536833498876,increased,500,180
487174,D015179,0.006155006043015416,0.5687888888888889,0.0687888888888889,0.004784898669334417,0.005748186615833133,increased,500,180
487175,D015179,4.52432681237964e-22,0.2574666666666667,0.24253333333333332,0.004427344829206145,0.0015704830326802974,decreased,500,180
491921,D015179,0.00908403927678445,0.5655111111111111,0.06551111111111108,0.004751164705048215,0.005623146316525809,increased,500,180
501571,D015179,0.0008708453842826395,0.5836000000000001,0.08360000000000012,0.004368468436453757,0.006047630668190872,increased,500,180
536633,D015179,0.749368503837365,0.5080222222222222,0.008022222222222153,0.004643135538848544,0.005001525538904087,increased,500,180
544645,D015179,2.0638986241151688e-19,0.27375555555555553,0.22624444444444447,0.004359849408367332,0.0016301946620561687,decreased,500,180
552396,D015179,0.19803129788151397,0.5323222222222221,0.03232222222222214,0.004413022641920805,0.00520193229316845,increased,500,180
556262,D015179,0.01627549425233355,0.5603333333333333,0.06033333333333335,0.004649391293198409,0.005661443454695706,increased,500,180
563193,D015179,0.21520011693209562,0.5311222222222223,0.031122222222222273,0.004637313232659327,0.005089773394538192,increased,500,180
626930,D015179,1.1780184715141965e-20,0.26599999999999996,0.23400000000000004,0.0046645935250741125,0.0016449502564464431,decreased,500,180
626931,D015179,0.023535766590556173,0.5568666666666667,0.05686666666666673,0.004646138657409416,0.005689694969190727,increased,500,180
626933,D015179,0.8121813089535633,0.5059666666666667,0.005966666666666676,0.0049444834679625085,0.005289147165521489,increased,500,180
626940,D015179,0.005863176305956932,0.5691888888888889,0.06918888888888886,0.004424095031838176,0.005504323817717894,increased,500,180
633701,D015179,1.4518653809205733e-19,0.27278888888888886,0.22721111111111114,0.0045953623368684225,0.0018370681466648026,decreased,500,180
638849,D015179,0.000502842543440616,0.5873666666666667,0.0873666666666667,0.004213812259942936,0.005734276770517599,increased,500,180
658081,D015179,0.3874957446611622,0.5217,0.021700000000000053,0.004831666935807346,0.005149559094898087,increased,500,180
665943,D015179,0.00011369840384785213,0.5969111111111111,0.09691111111111106,0.004452772262987532,0.00661388661180999,increased,500,180
665951,D015179,1.2780500481141343e-17,0.2854111111111111,0.21458888888888888,0.004258475196239065,0.0016295063837879415,decreased,500,180
665956,D015179,0.0007374751601404579,0.5847555555555555,0.08475555555555547,0.0044876824497884086,0.005992277353031503,increased,500,180
674529,D015179,0.3111357439620638,0.5254333333333333,0.025433333333333308,0.004763567208002002,0.0051048712289315,increased,500,180
742723,D015179,0.010394718850447408,0.5643444444444444,0.06434444444444443,0.004567604607386324,0.005949952439970748,increased,500,180
749535,D015179,2.5645698259220682e-23,0.2501888888888889,0.2498111111111111,0.004801896521703713,0.0016317893410300014,decreased,500,180
751585,D015179,0.07426565982093639,0.5448222222222222,0.04482222222222221,0.00469143779730135,0.005595110561809909,increased,500,180
762210,D015179,0.07248890608666293,0.5451,0.04510000000000003,0.004531665537235738,0.005423652993903484,increased,500,180
882211,D015179,0.04239051266996609,0.5509666666666667,0.050966666666666716,0.00445924710199932,0.005694884035128894,increased,500,180
908612,D015179,4.688585216171176e-18,0.28252222222222223,0.21747777777777777,0.004414944858580634,0.001745500040454788,decreased,500,180
1095771,D015179,0.5948204600186842,0.5133555555555556,0.013355555555555565,0.0047402209867996896,0.004968555242202761,increased,500,180
1097668,D015179,0.37904643512025893,0.5220888888888888,0.022088888888888825,0.004283864439931137,0.004856248702919585,increased,500,180
1111120,D015179,0.1381387509901918,0.5372333333333333,0.03723333333333334,0.00454866930085234,0.005033030921538618,increased,500,180
1118060,D015179,3.078203838154415e-22,0.2564777777777778,0.2435222222222222,0.00466369171951116,0.0015442412999957696,decreased,500,180
1118061,D015179,0.1093009456940354,0.5402111111111111,0.040211111111111086,0.0046038048258521,0.005342683127307573,increased,500,180
1147129,D015179,0.9513093984868822,0.4984666666666667,0.0015333333333332755,0.004980240211128832,0.005383459301004311,increased,500,180
1161942,D015179,0.00113609502467085,0.5817222222222223,0.08172222222222225,0.004011600411649312,0.005427776599251668,increased,500,180
1211813,D015179,1.8156529656925794e-20,0.2671555555555556,0.2328444444444444,0.004636989332797226,0.0016276440280255991,decreased,500,180
1226322,D015179,0.029085758119211845,0.5548,0.05479999999999996,0.0049977854205212405,0.005842644393386645,increased,500,180
1226323,D015179,0.26806356755500804,0.5278111111111111,0.02781111111111112,0.004924225855575502,0.005487066663856505,increased,500,180
1226325,D015179,0.0011701850074496267,0.5815111111111111,0.08151111111111109,0.004543101135860117,0.005631750805036051,increased,500,180
1297750,D015179,2.381930143833581e-21,0.2617777777777778,0.23822222222222222,0.004627502866427442,0.0016555576259002446,decreased,500,180
1691891,D015179,0.025187328227430143,0.5562111111111111,0.0562111111111111,0.004755560966640295,0.0055498691151452196,increased,500,180
1755626,D015179,0.7074932042465496,0.4905777777777778,0.00942222222222222,0.004983486284108483,0.004983869783662118,increased,500,180
