taxon_id,disease,p_value,auc,auc_effect,mean_health,mean_disease,effect_direction,n_health,n_disease
861,D009765,1.1673334244173568e-27,0.23657999999999998,0.26342,0.004547004294731307,0.0013139408709314665,decreased,500,200
905,D009765,0.03130898904870058,0.44796,0.052039999999999975,0.004372907236076861,0.0036752207882826842,decreased,500,200
907,D009765,3.4721252888580843e-10,0.65169,0.15169,0.0045954202267093295,0.008273588483134633,increased,500,200
1254,D009765,0.9209012389255693,0.5024000000000001,0.0024000000000000687,0.004461171325556389,0.004326577077294396,decreased,500,200
1270,D009765,1.0651043015631428e-32,0.21217,0.28783000000000003,0.004671174957789479,0.0011712748298798531,decreased,500,200
1282,D009765,0.30602309575904596,0.52474,0.024739999999999984,0.004294530986620744,0.004869981611903853,increased,500,200
1304,D009765,1.2527089260017696e-12,0.6715899999999999,0.1715899999999999,0.0044795014926816935,0.008955840279096013,increased,500,200
1308,D009765,0.12017913921421756,0.46243999999999996,0.03756000000000004,0.004639544172547949,0.0038794164709367697,decreased,500,200
1318,D009765,1.1219399477057371e-22,0.26313,0.23687000000000002,0.004215946348464622,0.001350537303470696,decreased,500,200
1351,D009765,0.46220373785896485,0.5177700000000001,0.017770000000000064,0.004541062808321212,0.004551146635931136,increased,500,200
1352,D009765,1.913037452398559e-12,0.6701699999999999,0.17016999999999993,0.004406350394364636,0.009803905390497808,increased,500,200
1381,D009765,0.8348175572839548,0.49496,0.005039999999999989,0.004361108860734882,0.004589345949071726,increased,500,200
1502,D009765,2.5464911788300536e-33,0.2093,0.29069999999999996,0.004674286520995853,0.001273761267250775,decreased,500,200
1531,D009765,0.7752738987338355,0.4931,0.006900000000000017,0.004520455884099378,0.004432074678231177,decreased,500,200
1583,D009765,5.020076505692619e-05,0.5980000000000001,0.09800000000000009,0.005110054381453061,0.007431174363084701,increased,500,200
1584,D009765,0.44155876131436267,0.48140000000000005,0.01859999999999995,0.004353346193924479,0.004035773533563404,decreased,500,200
1596,D009765,7.091091163762481e-26,0.24577,0.25423,0.004317347855501666,0.0013254985690598605,decreased,500,200
1598,D009765,0.23051633885595313,0.47102,0.028980000000000006,0.0043979367069050855,0.0039695909462387205,decreased,500,200
1604,D009765,4.930191074861139e-09,0.64138,0.14137999999999995,0.0047114955533628785,0.00823960644499627,increased,500,200
1623,D009765,0.7711568890533305,0.4929699999999999,0.007030000000000092,0.00449617756411271,0.004408257162961476,decreased,500,200
1630,D009765,4.575662816381047e-31,0.21985000000000002,0.28015,0.004557270828742019,0.001215101874235725,decreased,500,200
1680,D009765,0.21620570375303438,0.47011000000000003,0.029889999999999972,0.004387186560456682,0.0038204800106728114,decreased,500,200
1681,D009765,1.1402658947454475e-08,0.6379699999999999,0.13796999999999993,0.004584923114878283,0.0076670783001494035,increased,500,200
1683,D009765,0.016538114814310216,0.4420699999999999,0.05793000000000009,0.004961663320159349,0.003980433309805722,decreased,500,200
1685,D009765,3.977432538973406e-27,0.23928999999999995,0.26071000000000005,0.0045257727477294,0.0014318049611817569,decreased,500,200
1686,D009765,0.13419744830177263,0.4638,0.03620000000000001,0.004558330180905818,0.0037986620450201564,decreased,500,200
1689,D009765,9.736143457402592e-13,0.67243,0.17242999999999997,0.004574518156661682,0.008914417729947756,increased,500,200
1735,D009765,0.6921397589343141,0.50957,0.009569999999999967,0.0043849621554516134,0.004391447796416944,increased,500,200
1747,D009765,2.2087291348819133e-34,0.20445999999999998,0.29554,0.004509040674204044,0.001197257554723458,decreased,500,200
2111,D009765,0.29444188828799855,0.47466,0.025339999999999974,0.004192364868505315,0.0037898842482766548,decreased,500,200
2145,D009765,2.3843868812504472e-11,0.6614599999999999,0.16145999999999994,0.004337802557368905,0.008396223310666697,increased,500,200
2173,D009765,0.025824656171645817,0.44613,0.05386999999999997,0.004586422822328314,0.0036956415893863613,decreased,500,200
2724,D009765,2.907135240505224e-34,0.20499999999999996,0.29500000000000004,0.004833125050696788,0.0013029230069653635,decreased,500,200
28026,D009765,0.9012177507047263,0.497,0.0030000000000000027,0.004325803606402568,0.004495192995105031,increased,500,200
28111,D009765,9.424793929564277e-10,0.64789,0.14788999999999997,0.004347138047383764,0.007961750932862492,increased,500,200
28116,D009765,0.7717898589871212,0.49299,0.007010000000000016,0.004304565644493325,0.004229709980385508,decreased,500,200
28117,D009765,1.6206318465553472e-30,0.22247999999999998,0.27752,0.004571755761382999,0.001267198418541515,decreased,500,200
28118,D009765,0.4708137644954977,0.48257,0.01743,0.0042960325849556915,0.0039012729278670145,decreased,500,200
28123,D009765,7.039792861498375e-15,0.68813,0.18813000000000002,0.00440653364253026,0.009362565887076776,increased,500,200
28124,D009765,0.5568569716950845,0.48579999999999995,0.014200000000000046,0.004275924505167828,0.0039835790935622535,decreased,500,200
28126,D009765,1.0528834445923391e-28,0.23134,0.26866,0.004536870228769186,0.0012745145374285537,decreased,500,200
28131,D009765,0.5140953463325247,0.48423000000000005,0.01576999999999995,0.004725689128504567,0.0043430472670000836,decreased,500,200
28133,D009765,8.733485078193363e-15,0.68747,0.18747000000000003,0.00431848710206966,0.009588320862638004,increased,500,200
28135,D009765,0.3001952613324549,0.47496,0.025040000000000007,0.004289301647512313,0.0036810216465000246,decreased,500,200
28137,D009765,3.13164313185847e-42,0.17085999999999998,0.32914,0.004761302008962434,0.0010600174599191723,decreased,500,200
29348,D009765,0.471322978609627,0.48258999999999996,0.017410000000000037,0.004574660133363416,0.004526606803506557,decreased,500,200
29361,D009765,2.0787699263790704e-12,0.6698899999999999,0.16988999999999987,0.004284652171391905,0.008862773363143579,increased,500,200
29385,D009765,0.017377874959751984,0.44251,0.057489999999999986,0.005035975983415667,0.0038622648323651805,decreased,500,200
29466,D009765,7.906334227019007e-33,0.21157,0.28842999999999996,0.00448286196103752,0.0012023041103955987,decreased,500,200
33038,D009765,0.9564458288009257,0.49868,0.0013199999999999878,0.004478032010462739,0.0041705074212369094,decreased,500,200
33039,D009765,2.2911984673237558e-08,0.6350699999999999,0.1350699999999999,0.004562908289664677,0.00793883409635468,increased,500,200
33043,D009765,0.8299754228956961,0.50519,0.005190000000000028,0.004570153796648057,0.004501364116184037,decreased,500,200
33970,D009765,8.819803799614548e-33,0.21179,0.28820999999999997,0.004834439197391919,0.001317750787287776,decreased,500,200
34059,D009765,0.06541642356224128,0.45547,0.044530000000000014,0.004591109973046356,0.003905612618273732,decreased,500,200
35701,D009765,1.494262857756194e-12,0.671,0.17100000000000004,0.004452514569414747,0.008246055860924171,increased,500,200
37734,D009765,0.12478630774593302,0.5371,0.03710000000000002,0.004136088782400326,0.004794062527522097,increased,500,200
37915,D009765,1.445171977054307e-27,0.23705,0.26295,0.004543966216262887,0.0014104624972614038,decreased,500,200
38284,D009765,0.013307591594612707,0.5598299999999999,0.05982999999999994,0.004564138652029528,0.005356904131808448,increased,500,200
38304,D009765,3.4906424462085424e-10,0.65167,0.15166999999999997,0.0048988985514301685,0.009052207118155083,increased,500,200
39483,D009765,0.9768948387152557,0.4993,0.0006999999999999784,0.004370586610358088,0.00445209402606759,increased,500,200
39485,D009765,1.7965895358036765e-27,0.23753,0.26247,0.004331383417285777,0.0012923316581571634,decreased,500,200
39486,D009765,0.22811220498858176,0.47087,0.02912999999999999,0.004669206942304227,0.004115627974951663,decreased,500,200
39488,D009765,5.736529127937261e-06,0.60963,0.10963,0.004817059755453815,0.007309623015619483,increased,500,200
39490,D009765,0.7204267707130096,0.50865,0.008650000000000047,0.004633692624441611,0.004695424797499158,increased,500,200
39491,D009765,2.670931091656507e-35,0.20034,0.29966000000000004,0.004655056619631006,0.00118062916331703,decreased,500,200
39492,D009765,0.6718037517874736,0.51024,0.010240000000000027,0.004743883446071266,0.004536510747706809,decreased,500,200
39496,D009765,2.6805867865780143e-09,0.64381,0.14381,0.004573890775524153,0.008571241560064917,increased,500,200
40518,D009765,0.35039674882627936,0.47742999999999997,0.022570000000000034,0.00469269194061051,0.0041207902490182765,decreased,500,200
40519,D009765,5.713279956331674e-31,0.22031,0.27969,0.004423218361692113,0.0011932948417709753,decreased,500,200
40520,D009765,0.09461794691741529,0.45960000000000006,0.040399999999999936,0.004748398890762275,0.004163982384559963,decreased,500,200
40545,D009765,5.662384625703024e-08,0.6312199999999999,0.1312199999999999,0.0044455688315050155,0.007630630895164845,increased,500,200
45851,D009765,0.055622797368201665,0.45374000000000003,0.04625999999999997,0.004643920301249004,0.0039549674386715715,decreased,500,200
46228,D009765,3.3413797567177814e-31,0.21919999999999995,0.28080000000000005,0.004315235710242794,0.0012422378090083568,decreased,500,200
46503,D009765,0.8643210837603669,0.49587000000000003,0.004129999999999967,0.004467274493597998,0.004502073621335161,increased,500,200
46506,D009765,4.1095555406831484e-07,0.62239,0.12239,0.004650099007240515,0.0073596852526420075,increased,500,200
47678,D009765,0.11929351406007835,0.46235,0.03765000000000002,0.004788349079757057,0.004037200157495936,decreased,500,200
47770,D009765,5.658431720095954e-31,0.22028999999999999,0.27971,0.0045845774494511745,0.001334037121717869,decreased,500,200
48296,D009765,0.4748959691536885,0.48273,0.017270000000000008,0.00420030855330243,0.003878974193098005,decreased,500,200
51664,D009765,4.598577724845013e-10,0.65063,0.15063000000000004,0.004812796392820438,0.009587492485910324,increased,500,200
52226,D009765,0.06793493975084448,0.45588,0.04411999999999999,0.004921602928412309,0.00410170940818424,decreased,500,200
53345,D009765,1.6042805688235422e-28,0.23225,0.26775,0.00440588281277979,0.0013518234822876582,decreased,500,200
54291,D009765,0.010484703720686796,0.43814,0.061860000000000026,0.005157074385125418,0.00375534508891843,decreased,500,200
55206,D009765,1.7197830479712714e-10,0.65431,0.15430999999999995,0.00507777279020803,0.009686654653628899,increased,500,200
74426,D009765,0.3131148609578296,0.47562,0.024380000000000013,0.004806586550908392,0.004247746239848845,decreased,500,200
78345,D009765,1.5696196046268867e-34,0.20379,0.29621,0.004552659183819909,0.0012298150211424513,decreased,500,200
83771,D009765,0.5480024096806559,0.48548,0.014519999999999977,0.004292863211979711,0.004007346415351156,decreased,500,200
84980,D009765,3.541542019903863e-08,0.63323,0.13322999999999996,0.004659501079105193,0.007898156533508314,increased,500,200
88431,D009765,0.4544306091534611,0.48192,0.018079999999999985,0.004448688975738017,0.004145961382571724,decreased,500,200
89014,D009765,3.1834191274040203e-31,0.21910000000000002,0.2809,0.004545576724427493,0.0013802092168056336,decreased,500,200
89524,D009765,0.5790105464193863,0.51341,0.013410000000000033,0.004523113951609485,0.00468795347565044,increased,500,200
93220,D009765,1.437394479212774e-12,0.67113,0.17113,0.004457976029203548,0.008847087507942452,increased,500,200
97478,D009765,0.9656781243570722,0.5010399999999999,0.0010399999999999299,0.00455655934687283,0.004250679235533147,decreased,500,200
100884,D009765,3.6386979915048634e-24,0.25489999999999996,0.24510000000000004,0.004277358625613699,0.0013759716347029702,decreased,500,200
100886,D009765,0.7727395986343445,0.49302,0.006979999999999986,0.004762920793035776,0.004321471789496498,decreased,500,200
103892,D009765,2.2038616959778746e-10,0.6533899999999999,0.15338999999999992,0.004587736776757244,0.008987390062842389,increased,500,200
122355,D009765,0.6076322474190654,0.48758999999999997,0.012410000000000032,0.0042886242615685355,0.004065900801148573,decreased,500,200
146939,D009765,1.787272714260647e-26,0.24265000000000003,0.25734999999999997,0.004352052501322046,0.0014063202454873735,decreased,500,200
147207,D009765,0.35317868628115334,0.52244,0.022440000000000015,0.0045035946569988725,0.004923766053624825,increased,500,200
150055,D009765,7.904894457884278e-11,0.65716,0.15715999999999997,0.004228046829367285,0.00817399382852335,increased,500,200
156456,D009765,0.05167424958204407,0.45297000000000004,0.04702999999999996,0.00470705146023221,0.004217568182973593,decreased,500,200
158787,D009765,1.3206606698790276e-26,0.24197,0.25803,0.004259358240466745,0.0013373819300043232,decreased,500,200
158847,D009765,0.8071464746093358,0.4941,0.005900000000000016,0.004518205573065405,0.004343587251200868,decreased,500,200
165179,D009765,5.53259284559217e-08,0.6313199999999999,0.13131999999999988,0.004418890864755447,0.00791666145617832,increased,500,200
166486,D009765,0.03351856592065948,0.4486199999999999,0.05138000000000009,0.00465086765880582,0.0038936648403318985,decreased,500,200
179995,D009765,1.032684761749257e-30,0.22154,0.27846000000000004,0.004336100519572609,0.0014105208437847382,decreased,500,200
187326,D009765,0.5975429042394222,0.48723999999999995,0.012760000000000049,0.004180751293126817,0.004316734342521337,increased,500,200
187327,D009765,4.9179430493076405e-09,0.6413899999999999,0.1413899999999999,0.004491455212770706,0.008019652802611157,increased,500,200
188913,D009765,0.6274482314861096,0.4882700000000001,0.011729999999999907,0.004437814075180927,0.004148647640325659,decreased,500,200
197614,D009765,1.6493704116269627e-28,0.23231000000000002,0.26769,0.00448842941490833,0.001364958800347571,decreased,500,200
204516,D009765,0.36422681942538815,0.47807,0.021930000000000005,0.0049478452015084195,0.004523985673131089,decreased,500,200
208479,D009765,4.748709174426616e-06,0.61059,0.11058999999999997,0.004683415153388849,0.007855789966979589,increased,500,200
216816,D009765,0.8809419009525061,0.5036200000000001,0.0036200000000000676,0.004306574046270948,0.004027552799624213,decreased,500,200
218538,D009765,8.523720438233602e-30,0.22597,0.27403,0.004632314996920224,0.0013383423746583184,decreased,500,200
228603,D009765,0.012659009839839827,0.43974,0.06025999999999998,0.00476274824396053,0.004018160422270381,decreased,500,200
234908,D009765,1.4182964009776002e-11,0.66329,0.16329000000000005,0.004564284612035386,0.008382979940942554,increased,500,200
237258,D009765,0.10219829912646711,0.46049999999999996,0.039500000000000035,0.004420089209821514,0.0037540588834888786,decreased,500,200
239935,D009765,8.978551361501397e-30,0.22608,0.27392,0.0046815157810101374,0.001336329994979124,decreased,500,200
246787,D009765,0.12336977385492272,0.46276,0.037239999999999995,0.0048865302071866715,0.00398072279117526,decreased,500,200
281920,D009765,3.947539984896898e-15,0.6898899999999999,0.1898899999999999,0.004606538294393351,0.009567083617108497,increased,500,200
291644,D009765,0.13495183291493773,0.46387,0.036129999999999995,0.004678119371016054,0.004041035939098568,decreased,500,200
301301,D009765,1.226512576850096e-36,0.19443,0.30557,0.004646977970466476,0.0011262878826454922,decreased,500,200
301302,D009765,0.8441966396499636,0.49524999999999997,0.004750000000000032,0.004356717100525884,0.004380558991950513,increased,500,200
308994,D009765,2.450374394703764e-07,0.6247499999999999,0.12474999999999992,0.004799830096924092,0.008340264146434706,increased,500,200
310297,D009765,0.284459324038965,0.47412999999999994,0.02587000000000006,0.004654367455667538,0.004373068556600179,decreased,500,200
310298,D009765,2.3238925336379678e-29,0.22809999999999997,0.27190000000000003,0.0042165684351892115,0.0011513058495904597,decreased,500,200
322095,D009765,0.8861674583033277,0.50346,0.0034600000000000186,0.004568934352824177,0.004475528069771678,decreased,500,200
328812,D009765,1.2481464173883937e-06,0.61717,0.11717,0.004378018391587516,0.007426941533135762,increased,500,200
328813,D009765,0.23212906822274204,0.47112000000000004,0.02887999999999996,0.0047921616937277225,0.004273992129321282,decreased,500,200
328814,D009765,1.5975061840062764e-31,0.21767999999999998,0.28232,0.00428186775155622,0.0012735786049105102,decreased,500,200
329854,D009765,0.40678955776651227,0.47995,0.020050000000000012,0.004485344652535701,0.004417014935682387,decreased,500,200
338188,D009765,9.016691086974784e-07,0.6187199999999999,0.11871999999999994,0.004571450457104985,0.007499692628504472,increased,500,200
349096,D009765,0.22509268208553956,0.47068,0.029320000000000013,0.004807347852984111,0.00418969562521242,decreased,500,200
351091,D009765,8.350673703948192e-33,0.21168000000000003,0.28831999999999997,0.004381298424834553,0.0011559465582590325,decreased,500,200
357276,D009765,0.8020237853985926,0.50606,0.006059999999999954,0.0047149384044415845,0.004546735872847147,decreased,500,200
360807,D009765,1.0319747457525293e-08,0.63838,0.13837999999999995,0.004672489367520575,0.008199426143988324,increased,500,200
363265,D009765,0.06818486165457927,0.45592,0.04408000000000001,0.004759434590710267,0.004083135117484355,decreased,500,200
367282,D009765,2.3949809947650806e-38,0.18703999999999998,0.31296,0.0049173105412566665,0.0012299621288580516,decreased,500,200
371601,D009765,0.09560183503016716,0.45971999999999996,0.04028000000000004,0.004909574559898109,0.004372934325574393,decreased,500,200
384638,D009765,8.047555024848917e-05,0.5952999999999999,0.09529999999999994,0.004720190184030375,0.00744754436798648,increased,500,200
387090,D009765,0.6936665344446882,0.49048,0.009519999999999973,0.004390803189894524,0.0043838413348505235,decreased,500,200
397865,D009765,2.4740492778876017e-31,0.21858,0.28142,0.004347808213148565,0.001243074687319995,decreased,500,200
410072,D009765,0.05804461160940918,0.45419,0.04581000000000002,0.0046664726787103115,0.004203673777110284,decreased,500,200
411484,D009765,1.7603266188204735e-06,0.6155099999999999,0.11550999999999989,0.0044882589343467226,0.007931276946088518,increased,500,200
411489,D009765,0.4846686134614051,0.5168900000000001,0.01689000000000007,0.004325266754650899,0.004668277341201794,increased,500,200
413889,D009765,1.0571612920100683e-35,0.19855,0.30145,0.004940875501617341,0.0012614504998138027,decreased,500,200
426421,D009765,0.5554688626786903,0.51425,0.014249999999999985,0.004400464264203653,0.004172618899507884,decreased,500,200
437897,D009765,3.336270752882755e-10,0.65184,0.15183999999999997,0.00455199169684672,0.008655204229155165,increased,500,200
437898,D009765,0.2692912336661685,0.4733,0.0267,0.004300166759101809,0.0037964689003486853,decreased,500,200
454154,D009765,8.453680550729412e-23,0.26244,0.23756,0.0041582486944310385,0.0013707519878336989,decreased,500,200
457392,D009765,0.4166887585114736,0.48036999999999996,0.019630000000000036,0.004619197302290493,0.004600641859021981,decreased,500,200
457394,D009765,4.773256476153416e-09,0.64151,0.14151000000000002,0.0045596566213290946,0.008672925970862878,increased,500,200
457402,D009765,0.4408225801776767,0.48136999999999996,0.018630000000000035,0.004536668715751375,0.004144674917219998,decreased,500,200
457412,D009765,3.0376413413185395e-32,0.21428999999999998,0.28571,0.004443414268328115,0.0012945847140934117,decreased,500,200
457415,D009765,0.7422113130794765,0.50795,0.007950000000000013,0.004358638884030584,0.004498671520675437,increased,500,200
469586,D009765,2.1519026991132536e-06,0.6145299999999999,0.11452999999999991,0.004391543084519178,0.0071977084793079845,increased,500,200
469588,D009765,0.43495851338648506,0.51887,0.018870000000000053,0.004276864109974753,0.0047428518487762595,increased,500,200
469592,D009765,4.2493858114687884e-36,0.1968,0.3032,0.004864872735431831,0.0011802505027136848,decreased,500,200
469596,D009765,0.16172846437078492,0.46618,0.03382000000000002,0.00481931080070916,0.00470614056204631,decreased,500,200
487173,D009765,5.789276087178739e-14,0.68158,0.18157999999999996,0.004553162163009203,0.008681335478278476,increased,500,200
487174,D009765,0.4885560248329135,0.51674,0.016739999999999977,0.004784898669334417,0.004680575928682461,decreased,500,200
487175,D009765,1.1103861935134846e-29,0.22653,0.27347,0.004427344829206145,0.0013383636322498095,decreased,500,200
491921,D009765,0.7746400980986949,0.49307999999999996,0.006920000000000037,0.004751164705048215,0.004333740615510972,decreased,500,200
501571,D009765,1.88517425776972e-10,0.6539699999999999,0.15396999999999994,0.004368468436453757,0.008541118958660306,increased,500,200
536633,D009765,0.516499689219144,0.48432,0.015680000000000027,0.004643135538848544,0.0043377448160970946,decreased,500,200
544645,D009765,5.042206180767614e-28,0.23474,0.26526,0.004359849408367332,0.0013577438790510277,decreased,500,200
552396,D009765,0.537305852155808,0.48509,0.014909999999999979,0.004413022641920805,0.004418190813413415,increased,500,200
556262,D009765,4.238488509786099e-11,0.6594100000000002,0.15941000000000016,0.004649391293198409,0.009140631810522269,increased,500,200
563193,D009765,0.7284927998380036,0.49161,0.008390000000000009,0.004637313232659327,0.004377027622991822,decreased,500,200
626930,D009765,6.954848753853262e-30,0.22554,0.27446000000000004,0.0046645935250741125,0.0013434031857545911,decreased,500,200
626931,D009765,0.35511280213520113,0.52235,0.02234999999999998,0.004646138657409416,0.004618455921224933,decreased,500,200
626933,D009765,1.088874624686004e-07,0.62837,0.12836999999999998,0.0049444834679625085,0.008875443932233678,increased,500,200
626940,D009765,0.8187024938876827,0.5055400000000001,0.0055400000000001,0.004424095031838176,0.00434713711094337,decreased,500,200
633701,D009765,1.3561772987346042e-27,0.23691,0.26309,0.0045953623368684225,0.0014940025776816954,decreased,500,200
638849,D009765,0.817416495648974,0.50558,0.005580000000000029,0.004213812259942936,0.004338587878947469,increased,500,200
658081,D009765,1.363813411559257e-09,0.64646,0.14646000000000003,0.004831666935807346,0.008402325729852205,increased,500,200
665943,D009765,0.6207146788352038,0.48804000000000003,0.01195999999999997,0.004452772262987532,0.004424550599726531,decreased,500,200
665951,D009765,1.829049297782358e-29,0.22759000000000001,0.27241,0.004258475196239065,0.0011699630430306533,decreased,500,200
665956,D009765,0.8692036712411559,0.50398,0.0039799999999999836,0.0044876824497884086,0.004355225240365428,decreased,500,200
674529,D009765,2.7491892495114835e-09,0.64371,0.14371,0.004763567208002002,0.00874732963596701,increased,500,200
742723,D009765,0.6796678489877844,0.50998,0.009979999999999989,0.004567604607386324,0.0045318492140053075,decreased,500,200
749535,D009765,1.0753799858673062e-34,0.20305,0.29695,0.004801896521703713,0.0012448853636339032,decreased,500,200
751585,D009765,0.7736896787855996,0.49305,0.006950000000000012,0.00469143779730135,0.004679801821400014,decreased,500,200
762210,D009765,2.3576072266018715e-11,0.6615,0.16149999999999998,0.004531665537235738,0.008305435873507273,increased,500,200
882211,D009765,0.7127001921544491,0.4911,0.008900000000000019,0.00445924710199932,0.004160064095381457,decreased,500,200
908612,D009765,4.5673087563489664e-26,0.24477,0.25523,0.004414944858580634,0.0013668362772938658,decreased,500,200
1095771,D009765,0.4571803494922365,0.48202999999999996,0.01797000000000004,0.0047402209867996896,0.004166623407975075,decreased,500,200
1097668,D009765,6.812737061580999e-12,0.66584,0.16584,0.004283864439931137,0.008485973836890814,increased,500,200
1111120,D009765,0.5599167482952713,0.48591,0.014089999999999991,0.00454866930085234,0.004051759489826486,decreased,500,200
1118060,D009765,6.033555014103309e-30,0.22524000000000002,0.27476,0.00466369171951116,0.001337139018324355,decreased,500,200
1118061,D009765,0.3506102493131147,0.47744,0.022560000000000024,0.0046038048258521,0.004250913452887725,decreased,500,200
1147129,D009765,5.30242872759133e-10,0.6500900000000001,0.15009000000000006,0.004980240211128832,0.009129822317849843,increased,500,200
1161942,D009765,0.5697062774298707,0.51374,0.013739999999999974,0.004011600411649312,0.004371393432893951,increased,500,200
1211813,D009765,8.520916416665057e-31,0.22114,0.27886,0.004636989332797226,0.0012494864995874024,decreased,500,200
1226322,D009765,0.13723465674025007,0.46408,0.03592000000000001,0.0049977854205212405,0.0041708881136723695,decreased,500,200
1226323,D009765,3.944083070585287e-14,0.68279,0.18279,0.004924225855575502,0.009448751278447664,increased,500,200
1226325,D009765,0.6321508537332303,0.51157,0.01156999999999997,0.004543101135860117,0.004229295170460674,decreased,500,200
1297750,D009765,4.084010615515468e-28,0.23428,0.26572,0.004627502866427442,0.0013821356648405611,decreased,500,200
1691891,D009765,0.8170950727190385,0.49441,0.005589999999999984,0.004755560966640295,0.004401223939972072,decreased,500,200
1755626,D009765,8.241037512090822e-09,0.6393,0.13929999999999998,0.004983486284108483,0.008943824441188878,increased,500,200
